"ID","Kd.x","Kd_SE.x","p.value.x","Kd.y","Kd_SE.y","p.value.y"
"AF308552.1",6.08946611861708e-08,5.35190560443408e-07,0.916598497097154,2.05833053351052e-07,1.48417175986129e-05,0.989805595019865
"AF308554.1",3.01555760198712e-07,4.670011062114e-05,0.995253262816051,1.17773210212747e-06,0.000706995428549914,0.998775442645806
"AF308561.1",2.89271552508734e-07,2.44179746009091e-06,0.913185012802042,1.75174400047039e-06,0.000554649565764274,0.997678329997469
"AF408721.2",1.54083905702024e-07,4.49117632966446e-07,0.754171253067284,2.57747958112508e-07,2.79492684832272e-06,0.932336442883585
"AF460718.1",7.77074705848393e-08,1.78364259337123e-06,0.967987373078561,1e-05,3.12361514381257,0.99999764662047
"AF460720.1",5.96164951266424e-10,1.98456876218856e-09,0.783485977877834,1.83363110472011e-06,0.00352743603278879,0.999617877785649
"AF460746.1",1.66347650130961e-09,1.73730363507972e-09,0.408949771640125,5.89936543407668e-08,1.36492739494938e-06,0.968241131787232
"AF460772.1",1e-05,3.03900573811022,0.999997581099684,1.33636679523824e-06,0.000188009184288047,0.994774940668376
"AF460964.1",2.07712937360325e-07,1.69233848090744e-06,0.910075907241714,1.54874242072481e-06,0.00054683469260865,0.997918042539182
"AG12-2E01_1",3.25997702184021e-07,5.19273980162406e-05,0.995385085439018,9.14287050700444e-07,0.000600606455018187,0.998880969713256
"AG2-C05_1",2.22223942103914e-07,2.91864212402312e-08,0.0168157693327854,3.52960447898234e-06,0.0128158352501516,0.999805255984807
"AG7-3C01_1",1e-05,2.40071625521004,0.999996937975522,1.03609013536046e-06,3.23495398096192e-05,0.976461437155293
"AG7-G05_1",2.35682527501655e-09,8.41200508146537e-10,0.0677550099251878,2.75444445599076e-09,9.46001084137339e-10,0.0619126150946253
"AG8-2G02",4.46501825342028e-07,0.000109164014952621,0.996993289493845,8.32594922043961e-08,8.5933039758442e-07,0.928924700792473
"AG9-4G01_1",4.33496810134877e-10,1.12331202079429e-09,0.725303806631177,2.80317541670258e-06,0.00253003681491319,0.99918553428395
"AJ006647.1",NA,NA,NA,3.04709431912148e-06,0.00250273848140244,0.999105006720007
"AJ131921.1",1.93427342592136e-07,8.32861809689391e-07,0.831289823392262,2.62984495021976e-06,0.000654865229581729,0.997047933427363
"AJ132852.1",6.99778709036572e-08,6.85970236081024e-07,0.925182607437265,1.74018069548674e-06,0.000553427142998234,0.997688561045186
"AJ236544.1",9.38596443742479e-08,9.30924413838603e-07,0.926050578112176,1.22875687704854e-07,6.2367110358841e-06,0.985518205817571
"AJ236548.1",1.77264429420792e-07,6.58185230966986e-07,0.805142598806259,2.37119620699861e-06,0.00159183441545902,0.998904987999325
"AJ238327.1",1e-05,2.35276948205818,0.999996875574936,1.45102857009074e-07,9.35698026498572e-07,0.886608801467844
"AJ239355.1",8.36075925719871e-07,4.60199109319062e-05,0.986645809006502,2.15590310876318e-06,0.000384339594739624,0.995876551588262
"AJ239357.1",6.49811686571421e-07,6.70782579716435e-05,0.992878914885098,1.90585302840109e-06,0.00123085732446382,0.99886176757801
"AJ239365.1",2.5057069829318e-07,1.89711301308515e-06,0.907010007092552,3.10466087013035e-06,0.000101482743473314,0.978372546987463
"AJ239372.1",9.73056535011107e-08,2.86962002761045e-06,0.975079759688199,1e-05,5.63668457624082,0.999998695855367
"AJ239386.1",2.52132970137308e-06,0.00333687704635391,0.999465713285143,4.7868235161752e-06,0.0315703393860251,0.999892785588784
"AJ252274.1",9.84006431134247e-08,1.79524978931342e-06,0.959734531037308,2.33221845303846e-06,0.00614629233937891,0.999721063407237
"AJ252275.1",3.79969518112902e-07,1.21972527200092e-05,0.977104897815823,2.06880649188228e-06,0.0026318300974818,0.999422154876191
"AJ252276.1",3.14518208165811e-07,2.40963597329167e-06,0.904411665741627,2.52311593621289e-06,0.00237432711842855,0.999218829137034
"AJ305231.1",1.4419637154276e-07,2.91667999915338e-07,0.654970862142558,7.85323395715764e-08,6.01388646813316e-07,0.904368195192083
"AJ306680.1",2.51677633961516e-07,4.69390425994511e-07,0.629041790053956,1.08053453126196e-06,0.000536565448546767,0.998519647822199
"AJ308464.1",1.64230889223023e-06,0.00276028128709699,0.999562628016452,4.03749714192558e-07,5.24977968240084e-05,0.994346532067597
"AJ389170.1",3.85168929842614e-07,9.68630624524626e-07,0.717497888325735,3.09435618900607e-06,0.011064265673985,0.999794412269753
"AJ389181.1",6.79927305665206e-08,9.25945575978422e-08,0.515949846007491,7.53989607317669e-08,1.30173794885176e-07,0.603070113558585
"AJ413995.1",3.13439621607327e-07,4.1826298729951e-05,0.994491307491915,1.92644567846603e-07,9.83711105768139e-06,0.985605331287356
"AJ414001.1",1.37743827291033e-07,6.73696933376056e-07,0.851079620020222,1.53382489059963e-06,0.000423453863637792,0.99733732655894
"AJ414002.1",1e-05,2.87874383093461,0.999997543696756,1.39927481111223e-06,0.000443332863755763,0.997768191071787
"AJ414009.1",1e-05,1.06773609405671,0.999993115291335,5.01504528178342e-07,2.99266165036124e-06,0.877574811456499
"AJ414024.1",2.64907385986562e-07,2.25676701737616e-05,0.991700013544895,2.10182798855885e-06,0.00150035914394799,0.99900942644271
"AJ437669.1",1.13087981619064e-07,2.10622711077601e-06,0.960555843507614,7.84830989658613e-07,7.4084631609721e-05,0.992212704086012
"AJ437670.1",1e-05,6.6943738834121,0.999998943729774,1e-05,4.79585079744355,0.999998525586364
"AJ437671.1",2.86888610523693e-07,1.69522384464639e-05,0.987560351553998,1e-05,1.6416610738874,0.99999552218661
"AJ437673.1",1.47214635488486e-06,0.00215919373327106,0.999498802583953,1e-05,1.95866606973818,0.99999624690903
"AJ437674.1",7.08305911010598e-07,1.98476955075701e-05,0.973773678147969,2.43636888186167e-06,0.00247213112011437,0.99927552911002
"AJ487507.1",2.90768025353974e-07,3.43951044895566e-06,0.937954438913109,7.648476456606e-07,9.25646177371778e-05,0.993926027456962
"AJ496464.1",1e-05,7.12417281342155,0.999999007454199,1.35850045652843e-06,0.000169470339753867,0.99433181372617
"AJ496474.1",7.44314390719332e-07,0.000408856213913363,0.998661756987109,1e-05,2.05216030514691,0.999996417895853
"AJ496476.1",5.25352734482911e-07,1.5849720636375e-05,0.975640247688268,1.6963585346983e-06,0.000409342279163221,0.996953656453155
"AJ496477.1",1e-05,1.27548997722204,0.999994236683886,1.08055256619954e-07,2.96780705264095e-07,0.739938117025864
"AJ496490.1",4.58697232729528e-07,0.00017713919009732,0.998168968821189,3.19593592491324e-06,0.000157065388068806,0.985613417992593
"AJ555258.1",2.4336389953899e-09,1.62219911465443e-09,0.230533514141335,1.46686930724773e-09,1.02903479400616e-09,0.249252701387924
"AJ555262.1",2.33430899499e-07,6.04225579970135e-07,0.725022812525121,2.09606972402813e-07,8.16446003402434e-07,0.813986409156432
"AK097361.1",9.74012887468667e-08,3.57569897032418e-07,0.810862182039073,7.3235410221058e-08,2.1581308999586e-07,0.76666916723604
"AK097363.1",1.27474677407274e-07,1.53977516873814e-06,0.939234721325366,2.58749885940115e-06,0.00177776149420147,0.998930068537584
"AK097364.1",8.58588408595536e-08,8.86446729082033e-07,0.928947710048462,1e-05,3.79977218045412,0.999998065396663
"AM040567.1",1.4455346080921e-06,0.000558415923558034,0.998097084321609,6.85262412823922e-07,2.88290778602677e-05,0.982528864638194
"AM259138.1",9.71980065425996e-07,0.000399191418890587,0.998210115199608,1.28950047154414e-06,0.000142570825989061,0.993351365850394
"AM279488.1",9.34466693979753e-07,7.87611333129665e-05,0.991278568453022,8.93633538928833e-07,6.08019097029064e-05,0.989196340591529
"AM279490.1",1e-05,5.34846640380762,0.999998625577617,2.71906758374043e-07,1.56552375752479e-06,0.873172052374982
"AM279523.1",6.1519097646491e-08,1.30176905623445e-07,0.668765774961837,1.11267621517528e-07,3.4259857196039e-07,0.766680613410497
"AM279568.1",1.86131627929509e-07,3.08087241225344e-06,0.955624430953274,4.29343128436313e-06,0.0403700140061792,0.999921820100723
"AM279637.1",1.60818822857023e-07,3.22788747097184e-07,0.652565415936645,2.62603240449215e-06,0.00483629185564055,0.99960084916481
"AY003779.1",3.4225043803125e-08,5.95772371995058e-08,0.605900947965573,3.02464148977581e-06,0.0410363741025253,0.999945818076895
"AY003797.1",4.01631938610626e-07,1.15138223054006e-05,0.974364558322092,1.73651553825976e-06,0.000796275512924006,0.998396886226398
"AY003802.1",1.34832134857681e-06,0.000918384185311069,0.998920759342899,2.11001020760891e-06,0.000569256201809335,0.997275260730977
"AY050692.1",1.84446015692432e-07,5.37854102721255e-06,0.974797663103516,2.50333805551431e-06,0.00137672066525278,0.998663334181692
"AY155552.1",1.81138803025966e-07,6.63692210201008e-06,0.979940394589951,8.79440690694097e-08,2.51903208832246e-06,0.974343066719957
"AY155556.1",1.10364410040585e-07,6.16534641876402e-06,0.986841992485567,4.86211930887458e-07,0.000502662124775174,0.999288952113556
"AY155558.1",3.53994307821394e-07,1.47519276071048e-06,0.825819598188293,3.55921020270539e-06,0.00714627563917157,0.999633880094464
"AY155559.1",7.31242184266228e-07,1.92581954757508e-05,0.972096670197675,4.73130797633912e-06,0.0263358911859511,0.999867936535057
"AY155561.1",3.77004039907382e-07,1.41840408432015e-05,0.980464373196294,1e-05,0.695237260848936,0.99998942655644
"AY172957.1",1.852507989537e-07,5.44573485488205e-07,0.756150104906398,1.91531977012509e-06,0.000341374991441267,0.995875644973235
"AY179836.1",2.99488522340614e-07,2.75348262407853e-07,0.356314742677965,1.74747932530905e-06,0.000474047315258847,0.99729019191157
"AY179838.1",5.40355987660753e-07,3.56760840965557e-06,0.889223453084469,2.04265771283638e-06,0.000640309416049505,0.997654938595911
"AY179840.1",1.72614034607468e-07,2.75726845328263e-07,0.575688002879505,2.95814930138627e-07,2.26491344077867e-07,0.2826460969096
"AY179841.1",3.88208698941024e-07,3.14417799662531e-05,0.990924032797796,3.69561610209163e-07,1.5285236131817e-05,0.982229167227315
"AY179842.1",1.32918513333634e-09,2.04036496321219e-09,0.561212559963528,1.86408083364919e-09,2.98608324215531e-09,0.576710294665436
"AY179844.1",1.09290599257831e-06,0.000935144303594365,0.999140880584266,1.70365071660109e-06,0.000854405295714812,0.998534230311842
"AY179846.1",5.74500532662035e-07,3.06788203949897e-05,0.986235278500066,3.36656941581576e-06,0.00415529472536282,0.999404426769759
"AY179847.1",6.16701794708321e-07,1.59905343047542e-05,0.971658800919451,4.03767649505558e-06,0.0119172098094913,0.999750938606056
"AY179848.1",4.12022017353693e-07,6.38241861844275e-05,0.995254514971026,3.80493790928599e-07,1.20892985537155e-06,0.773582195582234
"AY179849.1",1.34713078155892e-08,6.69955924012744e-09,0.182044962106375,1.23651583948399e-06,8.96350603865353e-06,0.902915396746787
"AY179850.1",9.80621936310356e-08,2.44631043676027e-07,0.727294352817004,6.93823025847924e-06,0.0876696547897921,0.99994403913567
"AY179851.1",2.48709051714756e-07,2.54468011269347e-06,0.928305203440766,2.89309099407276e-06,0.00227310830560225,0.99906439765965
"AY179854.1",2.13401873935001e-09,5.83399284394371e-09,0.738792971227368,2.29987502654233e-07,6.20252206140978e-06,0.972750862911267
"AY179855.1",1.45820659649254e-07,3.06648920039576e-07,0.666889610627917,4.08687889720036e-06,0.0585444194752842,0.999948683650332
"AY179857.1",1.42957010098408e-06,0.000584097319071111,0.998200842611198,3.8909162278064e-07,2.45609406931949e-05,0.98835519673124
"AY179858.1",1.68437115124806e-09,2.36576925522035e-09,0.52785314203525,1.34890611963249e-09,1.38175785154497e-09,0.400950556120921
"AY179860.1",5.58680220512733e-08,2.01981980995444e-07,0.800050063213854,1.43322048433587e-06,0.000419760730333398,0.997490081809765
"AY281329.1",1.56958427989039e-07,7.64968224540715e-07,0.850562478533442,8.60558167866104e-07,7.61304574066254e-05,0.99169080498354
"AY376075.1",8.94003335649112e-08,3.45550896747437e-08,0.122535782346134,3.93119824294579e-06,0.00013197042029095,0.978941034865697
"AY376091.1",9.08342202691676e-08,3.33559997520619e-06,0.979985098219913,2.53332406791572e-06,0.00286466552528661,0.999349920840647
"AY376092.1",7.60295292733969e-08,2.57040051313687e-07,0.786683744898282,1e-05,0.865596832272225,0.999991507533687
"AY376098.1",1e-05,5.07680674927397,0.99999855203235,9.8386464380542e-08,1.49158243286012e-07,0.556619396193783
"AY376100.1",3.9257287171266e-07,2.6498467201994e-05,0.98911000095029,2.37871944037529e-07,9.19897262617214e-07,0.812681638575235
"AY376104.1",1e-05,1.13607104028666,0.999993529408217,1.38909255135809e-07,1.80811235069301e-06,0.943599068372301
"AY392844.1",1.16498392366342e-06,0.00235831967981999,0.999650697066564,2.49621542771676e-07,1.40350878755864e-05,0.987424722219465
"AY392856.1",3.3050623670989e-07,8.02154537485572e-06,0.969723384866203,8.72014327380061e-06,0.615349661640273,0.99998958279656
"AY392858.1",3.08612989035715e-07,1.24958808014086e-05,0.981847436741431,8.27022737815998e-07,0.000314509329276768,0.998066996049764
"AY393000.1",1.13832815471137e-07,2.45990948897164e-07,0.675042339146017,1.04075441876344e-07,2.55612781537372e-07,0.711199573413763
"AY393001.1",1.48647669190326e-07,5.00230285707277e-07,0.785733288070807,2.18702917733293e-07,9.84662960925727e-06,0.983674410952786
"AY393009.1",1.531337718329e-07,4.31746125495521e-07,0.746293800854984,4.54022613866579e-06,0.0171819107418778,0.99980575246756
"AY393010.1",2.88872119519638e-08,1.57115696803001e-08,0.207357216467043,2.27103113648815e-06,0.000106114682765725,0.984868468501341
"AY393012.1",7.22279836297433e-07,0.000124429422526022,0.995732941030121,1.83551683836079e-06,0.000591197098974882,0.997717689966037
"AY393019.1",1.91471646558953e-07,2.78355412726856e-07,0.54094912346304,4.48000692366188e-06,0.00910842489596424,0.999638436258866
"AY393108.1",7.66277603781748e-08,2.29302882128076e-07,0.770034253826571,4.06130430840074e-07,6.52448060016591e-07,0.597143349541492
"AY393115.1",2.371268289466e-07,5.66660078509947e-06,0.969250460034458,3.58380320351428e-07,2.24695361976342e-05,0.988276022222578
"AY393121.1",7.68961600653611e-08,5.0788311039226e-07,0.889264326195135,2.13593749294628e-07,1.78794929417785e-06,0.912459464067936
"AY393123.1",8.31385480437163e-08,2.61179552795721e-07,0.771115476139877,7.64102323768774e-07,8.76527272842879e-05,0.993591915289127
"AY393128.1",1.91698567424187e-09,4.70588246186298e-09,0.711068285331082,1.23267226143714e-06,0.000136344188137521,0.993354118459936
"AY393133.1",1.14184133775052e-07,1.42290000260939e-06,0.943347597781285,3.200466436339e-07,1.53809920883161e-05,0.985288162256894
"AY393137.1",8.20088008807652e-07,0.000221984328916283,0.997284271690411,2.82237748997897e-06,0.00345187747122032,0.999398952001892
"AY393138.1",9.11200586169401e-07,7.51346674599292e-05,0.991424831633199,2.22584222296145e-07,4.9387424457804e-07,0.696360149413444
"AY393219.1",1.22165395427871e-10,2.64819870183088e-10,0.689883111330001,8.09721098753126e-08,1.17850055272749e-06,0.951473527565229
"AY393229.1",1.31239486845747e-07,1.187317484085e-06,0.918965357526898,8.57423060907913e-07,0.000240449121581944,0.997378678864578
"AY393236.1",9.59502670968332e-07,0.000990638848833219,0.999315118030265,1.0642754773665e-06,0.000251571071572983,0.997008586737585
"AY393238.1",5.29546752264888e-07,7.38509924533662e-05,0.994729006240545,4.2976096746074e-07,3.12244976905253e-05,0.989882744505401
"AY393243.1",4.25818192718524e-08,1.649089905655e-07,0.812942814446918,2.25197891311578e-07,5.80173429083082e-07,0.723805640308646
"AY393266.1",1.83068192349678e-06,0.0107221940675067,0.999879270270178,4.60751581066631e-07,4.95389666876628e-05,0.993423489757549
"AY393268.1",3.53091804152837e-07,5.84023841395724e-05,0.995555703509862,2.12703819613657e-06,0.00499136312670182,0.999686739529302
"AY393269.1",3.39495826377215e-07,2.42050599840616e-06,0.89734355700513,1.9206759894346e-06,0.000809308443054115,0.998255427654803
"AY393337.1",6.69836884549517e-10,2.37375044882804e-09,0.796149396930096,2.43480545399926e-08,3.39934686776551e-08,0.525554312041434
"AY393345.1",6.49225622296543e-08,1.41334873455117e-07,0.677221436430022,6.28834498734146e-08,3.05260727278422e-07,0.849979034573076
"AY393350.1",2.09539463300119e-07,6.41672017804407e-06,0.976000658606806,1.34335911829192e-06,0.000157923346785777,0.993747001905311
"AY393352.1",1.19949150535828e-07,2.87003427570168e-07,0.704105997273781,4.72501499861077e-07,2.99096171099126e-05,0.988387713430221
"AY393355.1",8.59330905506823e-08,1.10091004648373e-06,0.942697872376466,1.69372909357159e-06,0.00302831758337335,0.999588857861532
"AY393356.1",1.48665524661151e-07,5.17662873740754e-07,0.792664042423877,NA,NA,NA
"AY393358.1",6.56912452236921e-08,6.19413936853043e-09,0.00179127556959984,1.01379681716632e-06,0.000967445409410643,0.999229675269793
"AY393359.1",9.68131217124702e-09,7.44463608868093e-09,0.284334810290269,1.60653097090482e-07,1.37266252193199e-06,0.914225883356518
"AY393360.1",4.69105196104232e-07,1.30119112419922e-05,0.973505652080568,1e-05,0.585577077365586,0.999987446482756
"AY393367.1",8.91526158423818e-07,0.000651524217876516,0.998994104564537,1.60935225169539e-06,0.000800686796381956,0.998522465785277
"AY393371.1",1e-05,1.77494405911199,0.999995858431762,4.09622024093652e-07,1.10416518241285e-05,0.972737482678435
"AY393373.1",6.89585728595088e-07,0.000152773004716278,0.996681902299785,1.34188386290857e-06,0.000394546589431809,0.997499856067613
"AY393379.1",1.41863779157793e-06,0.00273445190399513,0.99961862633424,5.47578573274512e-08,1.08830551246076e-06,0.96303413248363
"AY393381.1",6.79185004240821e-08,1.98430787866373e-07,0.754718155949005,2.48410021342394e-06,0.00128019001564801,0.998573591873999
"AY393495.1",1.12266182549996e-07,3.2913070675907e-07,0.755521097704515,1.02550007920829e-06,4.70777501744754e-05,0.983988806749375
"AY393496.1",7.00672671415502e-08,5.98300403311146e-07,0.914172755113032,1.46111980290884e-06,0.00112271090020221,0.999043318852991
"AY393504.1",3.26998470943931e-07,3.50029707616568e-06,0.931459160495132,2.46653202588017e-06,0.0067225878733468,0.999730288323031
"AY393514.1",1.34095836919748e-07,4.09441284310964e-06,0.975930356505953,5.51314745948586e-07,6.55821974714884e-05,0.993820457616789
"AY393517.1",1.31203918179514e-09,2.99624972945407e-09,0.691074672112287,2.42590691320036e-08,1.15783112214351e-07,0.847462560009584
"AY393518.1",8.36319974763972e-08,5.94718052874528e-07,0.897077713862957,3.19960725111327e-06,0.0709857947883518,0.999966865935436
"AY393528.1",1.61122993150094e-06,0.00082851914007279,0.998570434358719,1.65184130294098e-06,0.000642204199186993,0.998109206794991
"AY393543.1",3.39689470921538e-08,5.1518691588549e-08,0.556764858653083,1e-05,1.76232365070379,0.999995828773032
"AY393545.1",6.19052722371358e-08,9.39916641530571e-08,0.557172538012832,1.4597342944899e-06,0.000911377583781967,0.998822598153663
"AY393604.1",9.02907481603071e-09,3.47023279793073e-09,0.0802464700856442,4.39316251815952e-06,0.134035843693993,0.99997590617185
"AY393643.1",5.35225605213246e-08,4.44729004211214e-07,0.911814557341759,2.16114248486418e-08,1.49034524339212e-08,0.242910319141375
"AY393645.1",1e-05,1.68212485227092,0.999995629901116,4.47410115833269e-06,0.0214512755512315,0.999846678815912
"AY393667.1",1.69814394141382e-07,1.4906832797322e-05,0.991626132453829,1.33541857259233e-06,0.00672108107374605,0.999853941187533
"AY393672.1",5.35188953363627e-07,6.99464316643727e-06,0.945975361049811,6.09136229562848e-07,3.6173479531096e-05,0.98809365775324
"AY393682.1",3.41946982367777e-07,1.44114931264616e-06,0.83453479591903,1.95429284584925e-06,0.000804895760445011,0.998283142047707
"AY393683.1",2.232272844742e-07,5.80260974755004e-06,0.971729687183867,9.76114126331289e-06,0.681108695656953,0.999989465021242
"AY393687.1",4.98706787342765e-07,7.82639696864954e-05,0.99531586957267,3.56102147435737e-06,0.00487708794169863,0.999463260637794
"AY393688.1",9.38657723944934e-08,1.15223723718272e-06,0.940203581982137,4.89911972994285e-07,0.00014809054626797,0.997568136730434
"AY393689.1",2.8207141865765e-07,8.47033579867249e-07,0.76104078216388,2.77782252881698e-07,3.4212198585398e-07,0.47626860448084
"AY466503.1",2.12005591316583e-06,0.000533200982219498,0.997077164727842,2.67601496829869e-06,0.00189696846316697,0.998963002458708
"AY515004.1",1.48975343942032e-07,2.13414942729018e-08,0.00603409756424671,1.17287716208308e-06,0.000497713338855488,0.998267703590892
"AY539808.1",7.50311668975004e-08,1.26234569750456e-08,0.0095215066014666,2.5299070654446e-07,1.14986291257519e-06,0.839978486056634
"AY553640.1",1.78141150872048e-06,0.000438947513145862,0.997016681903045,3.42772806974728e-06,0.0051893496746662,0.999514440031796
"AY555497.1",3.73934587320463e-07,8.11184670966787e-05,0.996611376310056,2.83128670417118e-06,0.00404471495529962,0.999485428921934
"AY557624.1",1e-05,1.464756628839,0.999994981383396,1.67539495505761e-06,0.000320979658899771,0.996163046340391
"AY557626.1",9.95065283949124e-07,0.000190073486227629,0.996151629466892,4.21934094085674e-07,6.69157946738161e-06,0.953689225053646
"AY557627.1",2.07567016296506e-07,1.29061751536752e-06,0.88244905629125,2.4608965750604e-06,0.00735159826172727,0.999753928636397
"AY561708.1",3.93879867632189e-07,4.34572085500663e-05,0.993337403378366,2.27339051791577e-07,6.37844355725625e-06,0.973806939374871
"AY574947.1",5.57944103020024e-07,0.000777248624416904,0.999472308411772,3.13934672541255e-06,0.00190690256624755,0.998789792024934
"AY577293.1",9.52583952783514e-07,9.9159717512196e-05,0.992938311357081,3.04950616326744e-06,0.00669009882931198,0.9996649215844
"AY685267.1",2.95478632309306e-07,9.70452505008131e-06,0.977622486279777,1.81209998009621e-06,0.00197596902594668,0.999325857925514
"AY866561.1",1.57080371630571e-07,3.88071004952311e-07,0.724831893568414,6.57920746353778e-06,0.0887562974272438,0.999947584539455
"AY866564.1",9.93897056035242e-07,0.000134300265327633,0.994559876748648,3.76567990706454e-06,0.00809796355513232,0.999658164585903
"AY866570.1",4.5992553986486e-07,0.000116369706458772,0.997205327675289,5.10177447993399e-06,0.000744741227029647,0.995156093314683
"AY866675.1",5.70606386583418e-07,3.51516973412582e-05,0.988067968529304,3.04106603145827e-06,0.010747085222644,0.999791989795501
"AY866684.1",1.47916443199511e-07,2.17049066244616e-07,0.544456568610133,5.9622824401565e-07,8.11631175598526e-06,0.946063465851662
"AY866690.1",1.64342754470878e-09,4.72806117982226e-09,0.751105432915198,1.12548620558371e-06,0.000141535285145262,0.994154538009271
"AY866752.1",2.44389651938384e-07,9.21317314086606e-07,0.807991227662545,2.82781614441024e-06,0.00121666282389652,0.998291441310726
"AY866755.1",1.01660921455641e-06,0.000148691186389833,0.994974100556646,1.43344073793992e-06,0.000374893842591456,0.997189267497921
"AY921003.1",5.85220270016122e-07,6.5344666235342e-05,0.993416589032278,1.00150534082845e-06,0.000134711971047838,0.994534986536338
"AY927663.1",1.42540930598882e-07,1.6444680962091e-06,0.936387926453853,1.22210488186352e-06,0.000257597417872345,0.996512499387032
"AY927666.1",1e-05,1.46349243199907,0.999994977048205,2.22103159025973e-06,0.00134989246157908,0.998790503005187
"AY994079.1",1.06274387238231e-06,0.000173528816606846,0.995498027104432,1.91302342968539e-06,0.000821952922387348,0.998289109110616
"AY994081.1",2.39604569477465e-07,3.66733287233298e-06,0.952017527614301,2.88227402228712e-06,0.00164527424137629,0.9987122066913
"AY996338.1",2.39813556823623e-07,9.60107038429296e-06,0.982340786725408,3.09427160004106e-06,0.0067259007706757,0.999674693339963
"AY998726.1",3.65208491417958e-09,3.70105945259897e-09,0.427776747168953,9.00536618758822e-08,7.77546095011452e-07,0.918377720975316
"AY999997.1",1e-05,3.45535572411353,0.999997872562906,1.45418045739863e-06,0.00138269253947994,0.999226888614913
"BC016381.1",4.95094711933996e-07,1.49459107597968e-05,0.975655014834952,1.28530871469275e-06,9.48901419319799e-05,0.990043237663296
"BC026038.1",1.51803343352225e-09,5.55452115077101e-09,0.810260400454109,1.14169560990507e-07,3.83302225639867e-07,0.793904289450758
"BC062336.1",4.35175277175865e-07,0.000159187039681143,0.997990420100278,2.24317692116648e-06,0.000420308868610522,0.996076788544191
"BC069016.1",3.72432719236015e-07,1.45651201161782e-06,0.814710913060052,2.89979423765871e-06,0.0020364939306093,0.998953273165784
"C8-2-F02_1",6.12495875151801e-07,0.00105554545431722,0.999573444361365,6.64672001124689e-06,0.129882168217878,0.999962380991426
"CR6261",2.60876357367759e-09,1.15995735293493e-09,0.153456037063581,8.52110913405238e-09,1.78055466934808e-09,0.0409970991592338
"CR9114_A1_",4.63113658524701e-06,0.0168945000678465,0.999798492261568,3.41261468329795e-06,0.00446771680263493,0.999438498328336
"CR9114_A1C",3.26885189843176e-10,1.47954980441902e-10,0.114170196202514,2.20212913788632e-09,7.71031520738356e-10,0.064784788898741
"CR9114_A1F",9.50061752281441e-09,8.71270383436572e-10,0.0016507415994172,1.22708425097222e-07,1.42420634260099e-07,0.452275079013171
"CR9114_A1G",1.06753156416749e-09,3.98512694665102e-10,0.0751262190136385,2.67282346186188e-09,9.44089875437487e-10,0.0661290448465368
"CR9114_A1H",2.00279442633809e-07,8.820198296234e-07,0.83496376560637,2.47862167857672e-06,0.00401634323595926,0.999546341682378
"CR9114_A1I",2.64628021998282e-09,9.16035396789744e-10,0.0630725770359851,2.56642339896944e-09,9.41546841663927e-10,0.0721984864516982
"CR9114_A1K",3.0703407930791e-08,5.39469298993349e-09,0.0107530966788978,3.38061882958737e-08,2.98659063413126e-08,0.33996113111059
"CR9114_A1L",3.47576225489469e-08,1.03222846189113e-08,0.0434994986858188,5.85207185941332e-08,9.26780189035809e-08,0.572584121297789
"CR9114_A1N",9.95113000018422e-10,5.95164010162916e-10,0.23648899912711,2.3934760879588e-09,1.19263277109601e-09,0.182569788829905
"CR9114_A1P",2.48070133583601e-09,7.08473091905353e-10,0.0394390844524102,5.05463502659526e-08,7.9769202772341e-08,0.571315809535441
"CR9114_A1Q",4.82976333447099e-08,7.55760114353823e-08,0.568232642656429,3.34336964373482e-08,4.26229076819157e-08,0.490038542335047
"CR9114_A1S",3.49724477327371e-09,2.84610423013899e-09,0.306751563311958,1.42192407939617e-09,9.99871548830919e-10,0.250135962321319
"CR9114_A1T",3.05782027559508e-10,8.04366617177173e-11,0.0319714265812968,1.08308572604468e-09,5.04396325779977e-10,0.121016871439627
"CR9114_A1W",1.48249774564415e-07,6.05363103425668e-07,0.829373169274802,2.19834366152633e-07,6.44666496152446e-07,0.765591431100428
"CR9114_D13_",2.17310989593685e-06,0.00206673855731971,0.9992270604459,2.20905978391925e-06,0.00080464828599568,0.99798186533273
"CR9114_D13C",2.83243308637701e-10,8.09773979340691e-11,0.0395434872612715,7.55880215306354e-10,1.72336313947327e-10,0.0219484767872047
"CR9114_D13E",3.25478739191761e-10,8.07163962015841e-11,0.0274231373685579,4.02679015343174e-10,4.0156976414143e-10,0.389861599015116
"CR9114_D13F",2.31322902652951e-10,1.19009768479538e-10,0.147173395600741,2.13708009461343e-09,5.32546466862475e-10,0.0277724899741411
"CR9114_D13G",2.67395220642747e-10,1.90313064602683e-10,0.254658962606264,1.3560650439786e-09,4.29605458658358e-10,0.0510072725957776
"CR9114_D13H",3.18806021767069e-10,2.74957710886841e-10,0.330164229098037,1.08114655659539e-09,5.11917938853663e-10,0.125134696787399
"CR9114_D13I",3.41133150944403e-10,2.52467156123392e-10,0.269498622673826,1.06791156350217e-09,1.67353259826017e-10,0.00779192440668862
"CR9114_D13K",3.07362733534792e-10,1.84685570088211e-10,0.194651204288945,2.49634859009311e-10,5.90942110086347e-10,0.701156126142363
"CR9114_D13L",6.12010250651739e-10,1.03019113910975e-10,0.00953523038184977,1.48932402900168e-09,1.73254753849697e-10,0.00330974892045442
